rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
201703167101268,MRKSTEY,,,,08:14:30,,,,,,,,,,,,08:14,,,
201703167101268,WITHAME,,,,08:20:30,,,,,,,,,,,,08:19,,,
201703167101268,CHLMSFD,,,,08:27:30,,,,,,,,,,,,08:25,,,
201703167101268,SHENFLD,,,,08:37,,,,,,,,,,,,08:36,,,
201703167101268,BRTWOOD,,,,08:38,,,,,08:37,,,,,,,,,,
201703167101268,HRLDWOD,,,,08:41,,,,,08:40,,,,,,,,,,
201703167101268,GIDEAPK,,,,08:43,,,,,,,,,,,,08:43,,,
201703167101268,ROMFORD,,,,08:43:30,,,,,,,,,,,,08:43,,,
201703167101268,CHDWLHT,,,,08:45,,,,,,,,,,,,08:45,,,
201703167101268,GODMAYS,,,,08:46,,,,,,,,,,,,08:46,,,
201703167101268,SVNKNGS,,,,08:46:30,,,,,,,,,,,,08:46,,,
201703167101268,ILFORD,,,,08:47:30,,,,,,,,,,,,08:47,,,
201703167101268,MANRPK,,,,08:48,,,,,08:48,,,,,,,,,,
201703167101268,FRSTGTJ,,,,08:49,,,,,,,,,,,,08:50,,,
201703167101268,FRSTGT,,,,08:49:30,,,,,08:51,,,,,,,,,,
201703167101268,STFD,08:52,,08:51:30,,08:53,,,,,,,,,,08:54,,08:56,,
201703167101268,BOWJ,,,,08:57,,,,,,,,,,,,08:57,,,
201703167101268,BTHNLGR,,,,08:59,,,,,,,,,,,,08:59,,,
201703167101268,LIVST,09:04,,09:02,,,,,,,,,,,,09:02,,,,
201703167101276,NRCH,,07:40,,,07:40,,,,,,,,,,,,07:40,,
201703167101276,NRCHTPJ,,,,07:41,,,,,07:41,,,,,,,,,,
201703167101276,TRWSSBJ,,,,07:41:30,,,,,07:41,,,,,,,,,,
201703167101276,TROWSEJ,,,,07:42:30,,,,,,,,,,,,07:42,,,
201703167101276,DISS,07:57,07:58,07:56:30,,07:58,,,,,,,,,,07:56,,07:58,,
201703167101276,HAGHLYJ,,,,08:06:30,,,,,,,,,,,,08:07,,,
201703167101276,STWMRKT,,,,08:08,,,,,,,,,,,,08:07,,,
201703167101276,IPSWEPJ,,,,08:15,,,,,08:13,,,,,,,,,,
201703167101276,IPSWESJ,,,,08:16,,,,,,,,,,,,08:16,,,
201703167101276,IPSWICH,08:18,08:20,08:18,,08:20,,,,,,,,,,08:17,,08:19,,
201703167101276,IPSWHJN,,,,08:22,,,,,,,,,,,,08:22,,,
201703167101276,MANNGTR,,,,08:28,,,,,,,,,,,,08:28,,,
201703167101276,CLCHSTR,,,,08:34,,,,,,,,,,,,08:32,,,
201703167101276,MRKSTEY,,,,08:37:30,,,,,,,,,,,,08:36,,,
201703167101276,WITHAME,,,,08:43:30,,,,,,,,,,,,08:41,,,
201703167101276,CHLMSFD,,,,08:49:30,,,,,,,,,,,,08:48,,,
201703167101276,SHENFLD,,,,08:58,,,,,,,,,,,,08:59,,,
201703167101276,BRTWOOD,,,,09:00,,,,,09:00,,,,,,,,,,
201703167101276,HRLDWOD,,,,09:03,,,,,09:03,,,,,,,,,,
201703167101276,GIDEAPK,,,,09:05:30,,,,,,,,,,,,09:05,,,
201703167101276,ROMFORD,,,,09:06,,,,,,,,,,,,09:06,,,
201703167101276,CHDWLHT,,,,09:08,,,,,,,,,,,,09:08,,,
201703167101276,GODMAYS,,,,09:08:30,,,,,,,,,,,,09:08,,,
201703167101276,SVNKNGS,,,,09:09,,,,,,,,,,,,09:09,,,
201703167101276,ILFORD,,,,09:10,,,,,,,,,,,,09:10,,,
201703167101276,FRSTGTJ,,,,09:11:30,,,,,,,,,,,,09:11,,,
201703167101276,MANRPK,,,,09:11,,,,,09:11,,,,,,,,,,
201703167101276,FRSTGT,,,,09:12,,,,,09:12,,,,,,,,,,
201703167101276,STFD,,,,09:13,,,,,,,,,,,,09:13,,,
201703167101276,BOWJ,,,,09:16,,,,,,,,,,,,09:14,,,
201703167101276,BTHNLGR,,,,09:18,,,,,,,,,,,,09:16,,,
201703167101276,LIVST,09:24,,09:22,,,,,,,,,,,,09:20,,,,
201703167101284,NRCH,,08:00,,,08:00,,,,,,,,,,,,08:00,,
201703167101284,NRCHTPJ,,,,08:01,,,,,08:01,,,,,,,,,,
201703167101284,TRWSSBJ,,,,08:01:30,,,,,08:02,,,,,,,,,,
201703167101284,TROWSEJ,,,,08:02:30,,,,,,,,,,,,08:02,,,
201703167101284,DISS,08:17,08:17,08:16:30,,08:17:30,,,,,,,,,,08:16,,08:18,,
201703167101284,HAGHLYJ,,,,08:26,,,,,,,,,,,,08:26,,,
201703167101284,STWMRKT,08:29,08:29,08:28:30,,08:29:30,,,,,,,,,,08:29,,08:30,,
201703167101284,IPSWEPJ,,,,08:38,,,,,08:38,,,,,,,,,,
201703167101284,IPSWESJ,,,,08:39,,,,,,,,,,,,08:38,,,
201703167101284,IPSWICH,08:41,08:43,08:41,,08:43,,,,,,,,,,08:40,,08:43,,
201703167101284,IPSWHJN,,,,08:45,,,,,,,,,,,,08:45,,,
201703167101284,MANNGTR,08:52,08:53,08:52,,08:53,,,,,,,,,,08:52,,08:53,,
201703167101284,CLCHSTR,09:02,09:03,09:01:30,,09:03:30,,,,,,,,,,09:00,,09:02,,
201703167101284,MRKSTEY,,,,09:08,,,,,,,,,,,,09:06,,,
201703167101284,WITHAME,,,,09:14,,,,,,,,,,,,09:11,,,
201703167101284,CHLMSFD,09:21,09:21,09:20:30,,09:22,,,,,,,,,,09:18,,09:21,,
201703167101284,SHENFLD,,,,09:31,,,,,,,,,,,,09:29,,,
201703167101284,BRTWOOD,,,,09:32,,,,,09:30,,,,,,,,,,
201703167101284,HRLDWOD,,,,09:36,,,,,09:34,,,,,,,,,,
201703167101284,GIDEAPK,,,,09:37:30,,,,,,,,,,,,09:37,,,
201703167101284,ROMFORD,,,,09:38,,,,,,,,,,,,09:37,,,
201703167101284,CHDWLHT,,,,09:40,,,,,,,,,,,,09:39,,,
201703167101284,GODMAYS,,,,09:40:30,,,,,,,,,,,,09:40,,,
201703167101284,SVNKNGS,,,,09:41,,,,,,,,,,,,09:40,,,
201703167101284,ILFORD,,,,09:42,,,,,,,,,,,,09:41,,,
201703167101284,MANRPK,,,,09:43,,,,,09:42,,,,,,,,,,
201703167101284,FRSTGTJ,,,,09:43:30,,,,,,,,,,,,09:43,,,
201703167101284,FRSTGT,,,,09:44,,,,,09:43,,,,,,,,,,
201703167101284,STFD,09:46,,09:46,,09:47,,,,,,,,,,09:45,,09:47,,
201703167101284,BOWJ,,,,09:51,,,,,,,,,,,,09:49,,,
201703167101284,BTHNLGR,,,,09:53,,,,,,,,,,,,09:51,,,
201703167101284,LIVST,09:58,,09:56,,,,,,,,,,,,09:55,,,,
201703167101292,NRCH,,08:30,,,08:30,,,,,,,,,,,,08:30,,
201703167101292,NRCHTPJ,,,,08:31,,,,,08:31,,,,,,,,,,
201703167101292,TRWSSBJ,,,,08:31:30,,,,,08:31,,,,,,,,,,
201703167101292,TROWSEJ,,,,08:32:30,,,,,,,,,,,,08:33,,,
201703167101292,DISS,08:47,08:47,08:46:30,,08:47:30,,,,,,,,,,08:47,,08:49,,
201703167101292,HAGHLYJ,,,,08:56,,,,,,,,,,,,08:57,,,
201703167101292,STWMRKT,,,,08:57:30,,,,,,,,,,,,08:58,,,
201703167101292,IPSWEPJ,,,,09:04:30,,,,,09:04,,,,,,,,,,
201703167101292,IPSWESJ,,,,09:05:30,,,,,,,,,,,,09:06,,,
201703167101292,IPSWICH,09:08,09:09,09:07:30,,09:09:30,,,,,,,,,,09:07,,09:10,,
201703167101292,IPSWHJN,,,,09:11:30,,,,,,,,,,,,09:11,,,
201703167101292,MANNGTR,09:19,09:19,09:18:30,,09:19:30,,,,,,,,,,09:18,,09:20,,
201703167101292,CLCHSTR,09:28,09:30,09:28,,09:30,,,,,,,,,,09:28,,09:29,,
201703167101292,MRKSTEY,,,,09:34:30,,,,,,,,,,,,09:34,,,
201703167101292,WITHAME,,,,09:40:30,,,,,,,,,,,,09:39,,,
201703167101292,CHLMSFD,,,,09:46:30,,,,,,,,,,,,09:46,,,
201703167101292,SHENFLD,,,,09:55,,,,,,,,,,,,09:54,,,
201703167101292,BRTWOOD,,,,09:56,,,,,09:55,,,,,,,,,,
201703167101292,HRLDWOD,,,,09:59,,,,,09:58,,,,,,,,,,
201703167101292,GIDEAPK,,,,10:00:30,,,,,,,,,,,,10:01,,,
201703167101292,ROMFORD,,,,10:01,,,,,,,,,,,,10:01,,,
201703167101292,CHDWLHT,,,,10:03,,,,,,,,,,,,10:03,,,
201703167101292,GODMAYS,,,,10:03:30,,,,,,,,,,,,10:04,,,
201703167101292,SVNKNGS,,,,10:04,,,,,,,,,,,,10:04,,,
201703167101292,ILFORD,,,,10:05,,,,,,,,,,,,10:05,,,
201703167101292,FRSTGTJ,,,,10:06:30,,,,,,,,,,,,10:06,,,
201703167101292,MANRPK,,,,10:06,,,,,10:06,,,,,,,,,,
201703167101292,FRSTGT,,,,10:07,,,,,10:07,,,,,,,,,,
201703167101292,STFD,,,,10:08,,,,,,,,,,,,10:10,,,
201703167101292,BOWJ,,,,10:11,,,,,,,,,,,,10:11,,,
201703167101292,BTHNLGR,,,,10:13,,,,,,,,,,,,10:13,,,
201703167101292,LIVST,10:19,,10:17,,,,,,,,,,,,10:17,,,,
201703167101296,NRCH,,09:00,,,09:00,,,,,,,,,,,,08:59,,
201703167101296,NRCHTPJ,,,,09:01,,,,,09:00,,,,,,,,,,
201703167101296,TRWSSBJ,,,,09:01:30,,,,,09:01,,,,,,,,,,
201703167101296,TROWSEJ,,,,09:02:30,,,,,,,,,,,,09:02,,,
201703167101296,DISS,09:17,09:17,09:16:30,,09:17:30,,,,,,,,,,09:15,,09:17,,
201703167101296,HAGHLYJ,,,,09:26,,,,,,,,,,,,09:26,,,
201703167101296,STWMRKT,09:29,09:29,09:28:30,,09:29:30,,,,,,,,,,09:28,,09:29,,
201703167101296,IPSWEPJ,,,,09:38,,,,,09:37,,,,,,,,,,
201703167101296,IPSWESJ,,,,09:39,,,,,,,,,,,,09:38,,,
201703167101296,IPSWICH,09:41,09:43,09:41,,09:43,,,,,,,,,,09:40,,09:42,,
201703167101296,IPSWHJN,,,,09:45,,,,,,,,,,,,09:44,,,
201703167101296,MANNGTR,09:52,09:53,09:52,,09:53,,,,,,,,,,09:52,,09:53,,
201703167101296,CLCHSTR,10:02,10:03,10:01:30,,10:03:30,,,,,,,,,,10:00,,10:02,,
201703167101296,MRKSTEY,,,,10:08,,,,,,,,,,,,10:07,,,
201703167101296,WITHAME,,,,10:14,,,,,,,,,,,,10:12,,,
201703167101296,CHLMSFD,10:21,10:21,10:20:30,,10:22,,,,,,,,,,10:19,,10:21,,
201703167101296,SHENFLD,,,,10:31,,,,,,,,,,,,10:29,,,
201703167101296,BRTWOOD,,,,10:32,,,,,10:30,,,,,,,,,,
201703167101296,HRLDWOD,,,,10:35,,,,,10:33,,,,,,,,,,
201703167101296,GIDEAPK,,,,10:36:30,,,,,,,,,,,,10:35,,,
201703167101296,ROMFORD,,,,10:37,,,,,,,,,,,,10:36,,,
201703167101296,CHDWLHT,,,,10:39,,,,,,,,,,,,10:38,,,
201703167101296,GODMAYS,,,,10:39:30,,,,,,,,,,,,10:38,,,
201703167101296,SVNKNGS,,,,10:40,,,,,,,,,,,,10:39,,,
201703167101296,ILFORD,,,,10:41,,,,,,,,,,,,10:40,,,
201703167101296,FRSTGTJ,,,,10:42:30,,,,,,,,,,,,10:41,,,
201703167101296,MANRPK,,,,10:42,,,,,10:41,,,,,,,,,,
201703167101296,FRSTGT,,,,10:43,,,,,10:41,,,,,,,,,,
201703167101296,STFD,10:45,,10:45,,10:46,,,,,,,,,,10:44,,10:46,,
201703167101296,BOWJ,,,,10:50,,,,,,,,,,,,10:47,,,
201703167101296,BTHNLGR,,,,10:52,,,,,,,,,,,,10:49,,,
201703167101296,LIVST,10:55,,10:55,,,,,,,,,,,,10:55,,,,
201703167101304,NRCH,,09:30,,,09:30,,,,,,,,,,,,09:29,,
201703167101304,NRCHTPJ,,,,09:31,,,,,09:30,,,,,,,,,,
201703167101304,TRWSSBJ,,,,09:31:30,,,,,09:31,,,,,,,,,,
201703167101304,TROWSEJ,,,,09:32:30,,,,,,,,,,,,09:31,,,
201703167101304,DISS,09:47,09:47,09:46:30,,09:47:30,,,,,,,,,,09:45,,09:47,,
201703167101304,HAGHLYJ,,,,09:56,,,,,,,,,,,,09:55,,,
201703167101304,STWMRKT,,,,09:57:30,,,,,,,,,,,,09:55,,,
201703167101304,IPSWEPJ,,,,10:04:30,,,,,10:01,,,,,,,,,,
201703167101304,IPSWESJ,,,,10:05:30,,,,,,,,,,,,10:06,,,
201703167101304,IPSWICH,10:08,10:09,10:07:30,,10:09:30,,,,,,,,,,10:08,,10:10,,
201703167101304,IPSWHJN,,,,10:11:30,,,,,,,,,,,,10:12,,,
201703167101304,MANNGTR,10:19,10:19,10:18:30,,10:19:30,,,,,,,,,,10:19,,10:20,,
201703167101304,CLCHSTR,10:28,10:30,10:28,,10:30,,,,,,,,,,10:27,,10:29,,
201703167101304,MRKSTEY,,,,10:34:30,,,,,,,,,,,,10:34,,,
201703167101304,WITHAME,,,,10:40:30,,,,,,,,,,,,10:39,,,
201703167101304,CHLMSFD,,,,10:46:30,,,,,,,,,,,,10:45,,,
201703167101304,SHENFLD,,,,10:55,,,,,,,,,,,,10:55,,,
201703167101304,BRTWOOD,,,,10:56,,,,,10:56,,,,,,,,,,
201703167101304,HRLDWOD,,,,10:59,,,,,10:59,,,,,,,,,,
201703167101304,GIDEAPK,,,,11:00:30,,,,,,,,,,,,11:01,,,
201703167101304,ROMFORD,,,,11:01,,,,,,,,,,,,11:02,,,
201703167101304,CHDWLHT,,,,11:03,,,,,,,,,,,,11:04,,,
201703167101304,GODMAYS,,,,11:03:30,,,,,,,,,,,,11:05,,,
201703167101304,SVNKNGS,,,,11:04,,,,,,,,,,,,11:05,,,
201703167101304,ILFORD,,,,11:05,,,,,,,,,,,,11:06,,,
201703167101304,FRSTGTJ,,,,11:06:30,,,,,,,,,,,,11:07,,,
201703167101304,MANRPK,,,,11:06,,,,,11:07,,,,,,,,,,
201703167101304,FRSTGT,,,,11:07,,,,,11:08,,,,,,,,,,
201703167101304,STFD,,,,11:08,,,,,,,,,,,,11:09,,,
201703167101304,BOWJ,,,,11:11,,,,,,,,,,,,11:10,,,
201703167101304,BTHNLGR,,,,11:13,,,,,,,,,,,,11:13,,,
201703167101304,LIVST,11:19,,11:17,,,,,,,,,,,,11:17,,,,
201703167101308,NRCH,,10:00,,,10:00,,,,,,,,,,,,10:00,,
201703167101308,NRCHTPJ,,,,10:01,,,,,10:01,,,,,,,,,,
201703167101308,TRWSSBJ,,,,10:01:30,,,,,10:01,,,,,,,,,,
201703167101308,TROWSEJ,,,,10:02:30,,,,,,,,,,,,10:02,,,
201703167101308,DISS,10:17,10:17,10:16:30,,10:17:30,,,,,,,,,,10:17,,10:19,,
201703167101308,HAGHLYJ,,,,10:26,,,,,,,,,,,,10:27,,,
201703167101308,STWMRKT,10:29,10:29,10:28:30,,10:29:30,,,,,,,,,,10:31,,10:33,,
201703167101308,IPSWEPJ,,,,10:38,,,,,10:40,,,,,,,,,,
201703167101308,IPSWESJ,,,,10:39,,,,,,,,,,,,10:42,,,
201703167101308,IPSWICH,10:41,10:43,10:41,,10:43,,,,,,,,,,10:43,,10:48,,
201703167101308,IPSWHJN,,,,10:45,,,,,,,,,,,,10:50,,,
201703167101308,MANNGTR,10:52,10:53,10:52,,10:53,,,,,,,,,,10:57,,10:59,,
201703167101308,CLCHSTR,11:02,11:03,11:01:30,,11:03:30,,,,,,,,,,11:07,,11:08,,
201703167101308,MRKSTEY,,,,11:08,,,,,,,,,,,,11:13,,,
201703167101308,WITHAME,,,,11:14,,,,,,,,,,,,11:19,,,
201703167101308,CHLMSFD,11:21,11:21,11:20:30,,11:22,,,,,,,,,,11:28,,11:29,,179
201703167101308,SHENFLD,,,,11:31,,,,,,,,,,,,11:42,,,179
201703167101308,BRTWOOD,,,,11:32,,,,,11:43,,,,,,,,,,179
201703167101308,HRLDWOD,,,,11:35,,,,,11:46,,,,,,,,,,179
201703167101308,GIDEAPK,,,,11:36:30,,,,,,,,,,,,11:48,,,179
201703167101308,ROMFORD,,,,11:37,,,,,,,,,,,,11:49,,,179
201703167101308,CHDWLHT,,,,11:39,,,,,,,,,,,,11:50,,,179
201703167101308,GODMAYS,,,,11:39:30,,,,,,,,,,,,11:51,,,179
201703167101308,ILFORD,,,,11:41,,,,,,,,,,,,11:52,,,179
201703167101308,SVNKNGS,,,,11:40,,,,,,,,,,,,11:52,,,179
201703167101308,MANRPK,,,,11:42,,,,,11:53,,,,,,,,,,179
201703167101308,FRSTGTJ,,,,11:42:30,,,,,,,,,,,,11:54,,,179
201703167101308,FRSTGT,,,,11:43,,,,,11:54,,,,,,,,,,179
201703167101308,STFD,11:45,,11:45,,11:46,,,,,,,,,,11:57,,11:59,,179
201703167101308,BOWJ,,,,11:50,,,,,,,,,,,,12:01,,,179
201703167101308,BTHNLGR,,,,11:52,,,,,,,,,,,,12:03,,,179
201703167101308,LIVST,11:55,,11:55,,,,,,,,,,,,12:08,,,,179
201703167101316,NRCH,,10:30,,,10:30,,,,,,,,,,,,10:30,,
201703167101316,NRCHTPJ,,,,10:31,,,,,10:31,,,,,,,,,,
201703167101316,TRWSSBJ,,,,10:31:30,,,,,10:31,,,,,,,,,,
201703167101316,TROWSEJ,,,,10:32:30,,,,,,,,,,,,10:34,,,
201703167101316,DISS,10:47,10:47,10:46:30,,10:47:30,,,,,,,,,,10:48,,10:50,,
201703167101316,HAGHLYJ,,,,10:56,,,,,,,,,,,,10:58,,,
201703167101316,STWMRKT,,,,10:57:30,,,,,,,,,,,,10:59,,,
201703167101316,IPSWEPJ,,,,11:04:30,,,,,11:05,,,,,,,,,,
201703167101316,IPSWESJ,,,,11:05:30,,,,,,,,,,,,11:07,,,
201703167101316,IPSWICH,11:08,11:09,11:07:30,,11:09:30,,,,,,,,,,11:09,,11:10,,
201703167101316,IPSWHJN,,,,11:11:30,,,,,,,,,,,,11:12,,,
201703167101316,MANNGTR,11:19,11:19,11:18:30,,11:19:30,,,,,,,,,,11:19,,11:21,,
201703167101316,CLCHSTR,11:28,11:30,11:28,,11:30,,,,,,,,,,11:28,,11:30,,
201703167101316,MRKSTEY,,,,11:34:30,,,,,,,,,,,,11:34,,,
201703167101316,WITHAME,,,,11:40:30,,,,,,,,,,,,11:39,,,
201703167101316,CHLMSFD,,,,11:46:30,,,,,,,,,,,,11:48,,,
201703167101316,SHENFLD,,,,11:55,,,,,,,,,,,,11:57,,,
201703167101316,BRTWOOD,,,,11:56,,,,,11:58,,,,,,,,,,
201703167101316,HRLDWOD,,,,11:59,,,,,12:01,,,,,,,,,,
201703167101316,GIDEAPK,,,,12:00:30,,,,,,,,,,,,12:03,,,
201703167101316,ROMFORD,,,,12:01,,,,,,,,,,,,12:04,,,
201703167101316,CHDWLHT,,,,12:03,,,,,,,,,,,,12:06,,,
201703167101316,GODMAYS,,,,12:03:30,,,,,,,,,,,,12:07,,,
201703167101316,SVNKNGS,,,,12:04,,,,,,,,,,,,12:08,,,
201703167101316,ILFORD,,,,12:05,,,,,,,,,,,,12:09,,,
201703167101316,MANRPK,,,,12:06,,,,,12:10,,,,,,,,,,
201703167101316,FRSTGTJ,,,,12:06:30,,,,,,,,,,,,12:11,,,
201703167101316,FRSTGT,,,,12:07,,,,,12:11,,,,,,,,,,
201703167101316,STFD,,,,12:08,,,,,,,,,,,,12:14,,,
201703167101316,BOWJ,,,,12:11,,,,,,,,,,,,12:15,,,
201703167101316,BTHNLGR,,,,12:13,,,,,,,,,,,,12:20,,,
201703167101316,LIVST,12:19,,12:17,,,,,,,,,,,,12:25,,,,
201703167101320,NRCH,,11:00,,,11:00,,,,,,,,,,,,10:59,,
201703167101320,NRCHTPJ,,,,11:01,,,,,11:00,,,,,,,,,,
201703167101320,TRWSSBJ,,,,11:01:30,,,,,11:01,,,,,,,,,,
201703167101320,TROWSEJ,,,,11:02:30,,,,,,,,,,,,11:01,,,
201703167101320,DISS,11:17,11:17,11:16:30,,11:17:30,,,,,,,,,,11:15,,11:17,,
201703167101320,HAGHLYJ,,,,11:26,,,,,,,,,,,,11:26,,,
201703167101320,STWMRKT,11:29,11:29,11:28:30,,11:29:30,,,,,,,,,,11:29,,11:30,,
201703167101320,IPSWEPJ,,,,11:38,,,,,11:37,,,,,,,,,,
201703167101320,IPSWESJ,,,,11:39,,,,,,,,,,,,11:39,,,
201703167101320,IPSWICH,11:41,11:43,11:41,,11:43,,,,,,,,,,11:43,,11:45,,
201703167101320,IPSWHJN,,,,11:45,,,,,,,,,,,,11:47,,,
201703167101320,MANNGTR,11:52,11:53,11:52,,11:53,,,,,,,,,,11:54,,11:56,,
201703167101320,CLCHSTR,12:02,12:03,12:01:30,,12:03:30,,,,,,,,,,12:05,,12:06,,
201703167101320,MRKSTEY,,,,12:08,,,,,,,,,,,,12:10,,,
201703167101320,WITHAME,,,,12:14,,,,,,,,,,,,12:15,,,
201703167101320,CHLMSFD,12:21,12:21,12:20:30,,12:22,,,,,,,,,,12:22,,12:24,,
201703167101320,SHENFLD,,,,12:31,,,,,,,,,,,,12:33,,,
201703167101320,BRTWOOD,,,,12:32,,,,,12:34,,,,,,,,,,
201703167101320,HRLDWOD,,,,12:35,,,,,12:37,,,,,,,,,,
201703167101320,GIDEAPK,,,,12:36:30,,,,,,,,,,,,12:38,,,
201703167101320,ROMFORD,,,,12:37,,,,,,,,,,,,12:39,,,
201703167101320,CHDWLHT,,,,12:39,,,,,,,,,,,,12:41,,,
201703167101320,GODMAYS,,,,12:39:30,,,,,,,,,,,,12:41,,,
201703167101320,SVNKNGS,,,,12:40,,,,,,,,,,,,12:42,,,
201703167101320,ILFORD,,,,12:41,,,,,,,,,,,,12:43,,,
201703167101320,FRSTGTJ,,,,12:42:30,,,,,,,,,,,,12:44,,,
201703167101320,MANRPK,,,,12:42,,,,,12:44,,,,,,,,,,
201703167101320,FRSTGT,,,,12:43,,,,,12:44,,,,,,,,,,
201703167101320,STFD,12:45,,12:45,,12:46,,,,,,,,,,12:46,,12:48,,
201703167101320,BOWJ,,,,12:50,,,,,,,,,,,,12:49,,,
201703167101320,BTHNLGR,,,,12:52,,,,,,,,,,,,12:51,,,
201703167101320,LIVST,12:55,,12:55,,,,,,,,,,,,12:56,,,,
201703167101328,NRCH,,11:30,,,11:30,,,,,,,,,,,,11:30,,
201703167101328,NRCHTPJ,,,,11:31,,,,,11:31,,,,,,,,,,
201703167101328,TRWSSBJ,,,,11:31:30,,,,,11:32,,,,,,,,,,
201703167101328,TROWSEJ,,,,11:32:30,,,,,,,,,,,,11:32,,,
201703167101328,DISS,11:47,11:47,11:46:30,,11:47:30,,,,,,,,,,11:46,,11:48,,
201703167101328,HAGHLYJ,,,,11:56,,,,,,,,,,,,11:57,,,
201703167101328,STWMRKT,,,,11:57:30,,,,,,,,,,,,11:57,,,
201703167101328,IPSWEPJ,,,,12:04:30,,,,,12:03,,,,,,,,,,
201703167101328,IPSWESJ,,,,12:05:30,,,,,,,,,,,,12:05,,,
201703167101328,IPSWICH,12:08,12:09,12:07:30,,12:09:30,,,,,,,,,,12:06,,12:08,,
201703167101328,IPSWHJN,,,,12:11:30,,,,,,,,,,,,12:10,,,
201703167101328,MANNGTR,12:19,12:19,12:18:30,,12:19:30,,,,,,,,,,12:17,,12:19,,
201703167101328,CLCHSTR,12:28,12:30,12:28,,12:30,,,,,,,,,,12:26,,12:29,,
201703167101328,MRKSTEY,,,,12:34:30,,,,,,,,,,,,12:33,,,
201703167101328,WITHAME,,,,12:40:30,,,,,,,,,,,,12:38,,,
201703167101328,CHLMSFD,,,,12:46:30,,,,,,,,,,,,12:45,,,
201703167101328,SHENFLD,,,,12:55,,,,,,,,,,,,12:53,,,
201703167101328,BRTWOOD,,,,12:56,,,,,12:54,,,,,,,,,,
201703167101328,HRLDWOD,,,,12:59,,,,,12:57,,,,,,,,,,
201703167101328,GIDEAPK,,,,13:00:30,,,,,,,,,,,,12:59,,,
201703167101328,ROMFORD,,,,13:01,,,,,,,,,,,,13:00,,,
201703167101328,CHDWLHT,,,,13:03,,,,,,,,,,,,13:03,,,
201703167101328,GODMAYS,,,,13:03:30,,,,,,,,,,,,13:04,,,
201703167101328,SVNKNGS,,,,13:04,,,,,,,,,,,,13:04,,,
201703167101328,ILFORD,,,,13:05,,,,,,,,,,,,13:05,,,
201703167101328,FRSTGTJ,,,,13:06:30,,,,,,,,,,,,13:06,,,
201703167101328,MANRPK,,,,13:06,,,,,13:06,,,,,,,,,,
201703167101328,FRSTGT,,,,13:07,,,,,13:07,,,,,,,,,,
201703167101328,STFD,,,,13:08,,,,,,,,,,,,13:11,,,
201703167101328,BOWJ,,,,13:11,,,,,,,,,,,,13:12,,,
201703167101328,BTHNLGR,,,,13:13,,,,,,,,,,,,13:14,,,
201703167101328,LIVST,13:19,,13:17,,,,,,,,,,,,13:18,,,,
201703167101332,NRCH,,12:00,,,12:00,,,,,,,,,,,,12:00,,
201703167101332,NRCHTPJ,,,,12:01,,,,,12:01,,,,,,,,,,
201703167101332,TRWSSBJ,,,,12:01:30,,,,,12:01,,,,,,,,,,
201703167101332,TROWSEJ,,,,12:02:30,,,,,,,,,,,,12:02,,,
201703167101332,DISS,12:17,12:17,12:16:30,,12:17:30,,,,,,,,,,12:16,,12:18,,
201703167101332,HAGHLYJ,,,,12:26,,,,,,,,,,,,12:27,,,
201703167101332,STWMRKT,12:29,12:29,12:28:30,,12:29:30,,,,,,,,,,12:30,,12:31,,
201703167101332,IPSWEPJ,,,,12:38,,,,,12:38,,,,,,,,,,
201703167101332,IPSWESJ,,,,12:39,,,,,,,,,,,,12:40,,,
201703167101332,IPSWICH,12:41,12:43,12:41,,12:43,,,,,,,,,,12:42,,12:43,,
201703167101332,IPSWHJN,,,,12:45,,,,,,,,,,,,12:45,,,
201703167101332,MANNGTR,12:52,12:53,12:52,,12:53,,,,,,,,,,12:53,,12:54,,
201703167101332,CLCHSTR,13:02,13:03,13:01:30,,13:03:30,,,,,,,,,,13:02,,13:03,,
201703167101332,MRKSTEY,,,,13:08,,,,,,,,,,,,13:08,,,
201703167101332,WITHAME,,,,13:14,,,,,,,,,,,,13:16,,,
201703167101332,CHLMSFD,13:21,13:21,13:20:30,,13:22,,,,,,,,,,13:24,,13:25,,
201703167101332,SHENFLD,,,,13:31,,,,,,,,,,,,13:34,,,
201703167101332,BRTWOOD,,,,13:32,,,,,13:35,,,,,,,,,,
201703167101332,HRLDWOD,,,,13:35,,,,,13:38,,,,,,,,,,
201703167101332,GIDEAPK,,,,13:36:30,,,,,,,,,,,,13:40,,,
201703167101332,ROMFORD,,,,13:37,,,,,,,,,,,,13:40,,,
201703167101332,CHDWLHT,,,,13:39,,,,,,,,,,,,13:42,,,
201703167101332,GODMAYS,,,,13:39:30,,,,,,,,,,,,13:43,,,
201703167101332,SVNKNGS,,,,13:40,,,,,,,,,,,,13:43,,,
201703167101332,ILFORD,,,,13:41,,,,,,,,,,,,13:44,,,
201703167101332,FRSTGTJ,,,,13:42:30,,,,,,,,,,,,13:45,,,
201703167101332,MANRPK,,,,13:42,,,,,13:45,,,,,,,,,,
201703167101332,FRSTGT,,,,13:43,,,,,13:46,,,,,,,,,,
201703167101332,STFD,13:45,,13:45,,13:46,,,,,,,,,,13:48,,13:50,,
